id,version,locale,title,species,category,scope,user_phrases,owner_observable_signs,source_supported_simple_facts,questions_to_ask,safe_next_step,red_flags,retrieval_text,evidence,license_policy,commercial_use_allowed,repair_status,release_gate,review_required,index_tier,production_eligible,content_hash
OS-ORAL-002,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫牙齿有牙结石,"[""cat""]",oral,simple_owner_question,"[""猫牙齿黄黄的"", ""猫有牙结石""]","[""牙面黄褐色沉积"", ""可能伴随牙龈发红""]","[""牙科疾病在猫中常见"", ""家庭观察不能替代完整口腔检查""]","[""猫咪是否有口臭或口腔异味？"", ""猫咪是否流口水或口水增多？"", ""猫咪是否频繁抓挠嘴巴或面部？""]",建议让兽医评估牙周状态和是否需要专业处理；若出现牙齿松动、拒食、面部肿胀或明显疼痛等任一红旗，应立即就医或急诊。,"[""牙齿松动"", ""拒食"", ""面部肿胀"", ""明显疼痛""]",猫牙齿有牙结石；猫牙齿黄黄的；猫有牙结石；牙面黄褐色沉积；可能伴随牙龈发红；牙科疾病在猫中常见；家庭观察不能替代完整口腔检查；牙齿松动；拒食；面部肿胀；明显疼痛,"[{""source_id"": ""PMC8469879"", ""title"": ""Dental Problems and Prophylactic Care in Cats—Knowledge and Perceptions among Swedish Cat Owners and Communication by Veterinary Care Staff"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC8469879/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,5ad12438da691e4d6fcceab3d5fb4406fc0a6f2a26fc6a3fdaf35bfefc2a2194
OS-ORAL-003,1.6.0-open-mvp-truth-repair-draft,zh-CN,犬牙龈红和口臭,"[""dog""]",oral,simple_owner_question,"[""狗口臭牙龈红"", ""狗牙齿很脏""]","[""口臭"", ""牙龈红肿"", ""牙面沉积""]","[""牙周疾病是犬常见口腔问题"", ""预防护理和定期口腔检查很重要""]","[""牙龈是否容易出血？出血量如何？"", ""是否有掉食、咀嚼困难或偏侧咀嚼？"", ""是否发现牙齿松动？""]",预约口腔检查；不要自行用金属工具刮除牙结石。出现任一红旗症状（无法进食、面部肿胀、大量出血、剧烈疼痛）应立即就医或急诊。,"[""无法进食"", ""面部肿胀"", ""大量出血"", ""剧烈疼痛""]",犬牙龈红和口臭；狗口臭牙龈红；狗牙齿很脏；口臭；牙龈红肿；牙面沉积；牙周疾病是犬常见口腔问题；预防护理和定期口腔检查很重要；无法进食；面部肿胀；大量出血；剧烈疼痛,"[{""source_id"": ""PMC9774197"", ""title"": ""Revisiting Periodontal Disease in Dogs: How to Manage This New Old Problem?"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9774197/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,faa699244e9d24d144395ee48f05bb6f02899836c07c00e2c5f71a8520e51a20
OS-ORAL-004,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫可能出现口腔疼痛的表现,"[""cat""]",oral,simple_owner_question,"[""猫吃饭很慢"", ""想吃又不敢吃""]","[""进食变慢"", ""掉食"", ""流口水"", ""减少梳理""]","[""猫的口腔疼痛可能不容易被主人发现"", ""行为和进食变化是重要线索""]","[""是否只愿意吃软食？"", ""是否用爪子抓嘴？"", ""体重是否下降？""]",尽快安排口腔检查，避免强行刷牙或掰嘴；不要强行打开嘴巴观察，可通过血迹、口水颜色或甩头后血迹等间接判断。如出现任一红旗（完全拒食、大量流涎、口腔出血、快速体重下降），请立即就医或急诊。,"[""完全拒食"", ""大量流涎"", ""口腔出血"", ""快速体重下降""]",猫可能出现口腔疼痛的表现；猫吃饭很慢；想吃又不敢吃；进食变慢；掉食；流口水；减少梳理；猫的口腔疼痛可能不容易被主人发现；行为和进食变化是重要线索；完全拒食；大量流涎；口腔出血；快速体重下降,"[{""source_id"": ""PMC7146962"", ""title"": ""Pain behaviors before and after treatment of oral disease in cats using video assessment: a prospective, blinded, randomized clinical trial"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7146962/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,8092a7f0595d95b7f7a1ba5b863e1e6fc6f24944b2a1530bb4bc862dc10019da
OS-MSK-001,1.6.0-open-mvp-truth-repair-draft,zh-CN,犬起身僵硬或活动减少,"[""dog""]",musculoskeletal,simple_owner_question,"[""狗睡醒后很僵"", ""不愿意走路""]","[""休息后起身缓慢"", ""活动量下降"", ""上下楼犹豫""]","[""骨关节炎可造成疼痛和活动能力变化"", ""需要排除其他骨科或神经问题""]","[""近期是否受过外伤？"", ""这些症状持续了多长时间？"", ""活动困难是否逐渐加重？""]",减少剧烈跑跳、铺设防滑垫并预约疼痛和关节评估。若出现上述任一红旗症状，请立即就医或急诊。,"[""突然无法站立"", ""完全不能负重"", ""外伤后疼痛"", ""拖行肢体""]",犬起身僵硬或活动减少；狗睡醒后很僵；不愿意走路；休息后起身缓慢；活动量下降；上下楼犹豫；骨关节炎可造成疼痛和活动能力变化；需要排除其他骨科或神经问题；突然无法站立；完全不能负重；外伤后疼痛；拖行肢体,"[{""source_id"": ""PMC9499673"", ""title"": ""A 2022 Systematic Review and Meta-Analysis of Enriched Therapeutic Diets and Nutraceuticals in Canine and Feline Osteoarthritis"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9499673/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,104c08d1735f1633149ace864f2e63a67e04727465a79541930d080b866fd02d
OS-MSK-002,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫减少跳跃,"[""cat""]",musculoskeletal,simple_owner_question,"[""猫不愿意跳了"", ""猫不上沙发了""]","[""跳跃减少"", ""起身缓慢"", ""活动或梳理行为改变""]","[""猫骨关节炎常表现为活动和行为变化，而不一定明显跛行""]","[""它现在使用猫砂盆是否顺利？"", ""它走路或起身时是否出现跛行？"", ""它是否还愿意跳上高处？""]",增加低矮台阶和防滑表面，记录变化并安排关节及疼痛评估；若出现突然瘫痪、明显疼痛叫喊、后肢冰凉或外伤后无法站立等任一红旗，请立即就医或急诊。,"[""突然瘫痪"", ""明显疼痛叫喊"", ""后肢冰凉"", ""外伤后无法站立""]",猫减少跳跃；猫不愿意跳了；猫不上沙发了；跳跃减少；起身缓慢；活动或梳理行为改变；猫骨关节炎常表现为活动和行为变化，而不一定明显跛行；突然瘫痪；明显疼痛叫喊；后肢冰凉；外伤后无法站立,"[{""source_id"": ""PMC9499673"", ""title"": ""A 2022 Systematic Review and Meta-Analysis of Enriched Therapeutic Diets and Nutraceuticals in Canine and Feline Osteoarthritis"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9499673/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,fe1581b27d0cfef210fbda01b2d9520bb96f9e23a1dc8541e8516026ee9db0dd
OS-MSK-003,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年猫狗活动变化需要记录什么,"[""cat"", ""dog""]",musculoskeletal,simple_owner_question,"[""老年宠物走得慢"", ""怎么判断关节不舒服""]","[""行走速度、跳跃、楼梯、起身和梳理发生变化""]","[""连续记录活动变化有助于兽医评估疼痛和生活质量""]","[""是否突然出现不能站立或无法支撑身体？"", ""是否有剧烈疼痛表现，例如触碰时叫、颤抖或躲闪？"", ""活动变化最明显出现在什么时间或哪个动作，例如起身、上下台阶或跳跃时？""]",用短视频记录起身、行走和上下台阶，并在复诊时提供；若出现任一红旗症状，应立即就医或急诊。,"[""突然不能站立"", ""明显神经异常"", ""剧烈疼痛"", ""伴随外伤""]",老年猫狗活动变化需要记录什么；老年宠物走得慢；怎么判断关节不舒服；行走速度、跳跃、楼梯、起身和梳理发生变化；连续记录活动变化有助于兽医评估疼痛和生活质量；突然不能站立；明显神经异常；剧烈疼痛；伴随外伤,"[{""source_id"": ""PMC9499673"", ""title"": ""A 2022 Systematic Review and Meta-Analysis of Enriched Therapeutic Diets and Nutraceuticals in Canine and Feline Osteoarthritis"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9499673/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,e4b8319942e60ad9ca7b896e14b21a88bd538bef0b68c7084b029fed124afcfd
OS-UR-001,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫频繁进猫砂盆但尿量很少,"[""cat""]",urinary,simple_owner_question,"[""猫一直去猫砂盆"", ""每次只尿一点""]","[""排尿次数增加"", ""每次尿量减少"", ""可能在盆外排尿""]","[""这些是猫下泌尿道问题的常见表现"", ""需要区分膀胱炎症和尿道阻塞等情况""]","[""它现在是否完全尿不出来或只能滴几滴？"", ""它是公猫吗？"", ""它是否呕吐？""]",立即确认是否能排出尿；出现无尿或仅滴尿时按急症处理；若出现上述任一红旗表现，请立即就医或急诊。,"[""反复用力无尿"", ""公猫仅滴尿"", ""呕吐虚弱"", ""腹部疼痛""]",猫频繁进猫砂盆但尿量很少；猫一直去猫砂盆；每次只尿一点；排尿次数增加；每次尿量减少；可能在盆外排尿；这些是猫下泌尿道问题的常见表现；需要区分膀胱炎症和尿道阻塞等情况；反复用力无尿；公猫仅滴尿；呕吐虚弱；腹部疼痛,"[{""source_id"": ""PMC6957472"", ""title"": ""Prevalence and risk factors of feline lower urinary tract disease in Chiang Mai, Thailand"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6957472/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,381aac3c0e21de8a0073094249f859b251282f115cf55fa504fbd7760be9d229
OS-UR-002,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫尿中带血,"[""cat""]",urinary,simple_owner_question,"[""猫尿是粉色的"", ""猫尿里有血""]","[""尿液粉红或红色"", ""可能伴随频繁排尿和疼痛""]","[""血尿可见于猫下泌尿道疾病"", ""需要结合尿量和是否阻塞判断紧急程度""]","[""猫咪是否完全无法排尿？"", ""尿液中是否有大量血块？"", ""猫咪是否有呕吐？""]",若猫咪没有完全无尿、大量血块、虚弱呕吐、腹部疼痛等红旗表现，可当天联系宠物医院并尽量提供尿液或猫砂照片；若出现任一红旗表现，应立即前往急诊，不要等到当天。,"[""完全无尿"", ""大量血块"", ""虚弱呕吐"", ""腹部疼痛""]",猫尿中带血；猫尿是粉色的；猫尿里有血；尿液粉红或红色；可能伴随频繁排尿和疼痛；血尿可见于猫下泌尿道疾病；需要结合尿量和是否阻塞判断紧急程度；完全无尿；大量血块；虚弱呕吐；腹部疼痛,"[{""source_id"": ""PMC6957472"", ""title"": ""Prevalence and risk factors of feline lower urinary tract disease in Chiang Mai, Thailand"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6957472/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,5f061fd220cff5e725c21f8aed0e6c3ac093d1717eb735afe6a293c30ca61c52
OS-UR-003,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫尿道阻塞风险,"[""cat""]",urinary,simple_owner_question,"[""公猫尿不出来"", ""猫蹲很久没有尿""]","[""反复排尿姿势但无尿或只有几滴"", ""可能叫喊、舔舐或逐渐虚弱""]","[""尿道阻塞是需要立即处理的猫泌尿急症""]","[""已经多久没有正常排尿了？"", ""是否出现呕吐？"", ""是否精神变差或意识不清？""]",不要按压腹部或等待观察，立即前往宠物急诊。,"[""任何确认或高度怀疑的无尿"", ""呕吐虚弱"", ""意识下降""]",猫尿道阻塞风险；公猫尿不出来；猫蹲很久没有尿；反复排尿姿势但无尿或只有几滴；可能叫喊、舔舐或逐渐虚弱；尿道阻塞是需要立即处理的猫泌尿急症；任何确认或高度怀疑的无尿；呕吐虚弱；意识下降,"[{""source_id"": ""PMC6957472"", ""title"": ""Prevalence and risk factors of feline lower urinary tract disease in Chiang Mai, Thailand"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6957472/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,534dd9ff6fabfc0fd2f2aa70494a976b83b939d3250441f8e72e36d21cc9f764
OS-SKIN-001,1.6.0-open-mvp-truth-repair-draft,zh-CN,犬反复瘙痒,"[""dog""]",dermatology,simple_owner_question,"[""狗一直挠痒"", ""皮肤反复发红""]","[""抓挠、舔咬或摩擦皮肤"", ""可能反复发生""]","[""特应性皮炎是犬慢性瘙痒性皮肤病之一"", ""相似表现也可由寄生虫、感染和其他过敏引起""]","[""瘙痒是否有季节性？"", ""是否每月或定期进行驱虫？"", ""皮肤是否有破损、出血或渗出？""]",记录瘙痒部位和频率，避免自行长期用药，安排皮肤检查。若出现抓破出血、大面积渗出、面部肿胀或精神食欲下降等任一红旗表现，应立即就医或急诊。,"[""抓破出血"", ""大面积渗出"", ""面部肿胀"", ""精神食欲下降""]",犬反复瘙痒；狗一直挠痒；皮肤反复发红；抓挠、舔咬或摩擦皮肤；可能反复发生；特应性皮炎是犬慢性瘙痒性皮肤病之一；相似表现也可由寄生虫、感染和其他过敏引起；抓破出血；大面积渗出；面部肿胀；精神食欲下降,"[{""source_id"": ""PMC6172809"", ""title"": ""Atopic dermatitis in cats and dogs: a difficult disease for animals and owners"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6172809/"", ""license"": ""CC BY"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}, {""source_id"": ""PMC4531508"", ""title"": ""Canine atopic dermatitis: detailed guidelines for diagnosis and allergen identification"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC4531508/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,daf99f1afea20036e1a1d3d06ba48f8e1e7c8261caa27eaf811661ab633fbccb
OS-SKIN-002,1.6.0-open-mvp-truth-repair-draft,zh-CN,犬舔爪和耳朵反复不适,"[""dog""]",dermatology,simple_owner_question,"[""狗一直舔脚"", ""耳朵和爪子总是发红""]","[""舔咬足部"", ""耳部反复发红或不适""]","[""这些部位可在过敏性皮肤问题中受到影响"", ""仍需排除异物、寄生虫和感染""]","[""狗狗目前是否出现呼吸急促、全身风团或明显肿胀？"", ""耳道内是否有异味、脓性分泌物或明显疼痛？"", ""舔舐/不适的是一只脚还是多只脚？""]",仅用清水冲洗足部皮肤并彻底擦干，耳部不要自行冲洗；防止持续舔咬。耳部不适需由兽医检查后处理。出现任一红旗表现（如明显肿胀、化脓异味、无法负重、全身风团或呼吸异常）时，立即就医或急诊。,"[""明显肿胀"", ""化脓异味"", ""无法负重"", ""全身风团或呼吸异常""]",犬舔爪和耳朵反复不适；狗一直舔脚；耳朵和爪子总是发红；舔咬足部；耳部反复发红或不适；这些部位可在过敏性皮肤问题中受到影响；仍需排除异物、寄生虫和感染；明显肿胀；化脓异味；无法负重；全身风团或呼吸异常,"[{""source_id"": ""PMC6172809"", ""title"": ""Atopic dermatitis in cats and dogs: a difficult disease for animals and owners"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6172809/"", ""license"": ""CC BY"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}, {""source_id"": ""PMC4531508"", ""title"": ""Canine atopic dermatitis: detailed guidelines for diagnosis and allergen identification"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC4531508/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,ad2d1a5a1e84ee9c4d2772a5915ca296fc8d956096e61f49c9aaa6bf0725f163
